,repo_name,num_contributors,total_contributions,top1_contribution_share,top5_contribution_share,contribution_gini,median_contributions,num_deployments,has_deployments,num_unique_refs,tag_based_deployment_ratio,deployment_recency_days,num_events,num_unique_event_types,dominant_event_type,dominant_event_ratio,event_type_entropy,has_IssuesEvent,has_PullRequestEvent,has_IssueCommentEvent,recent_event_density,IssuesEvent_ratio,IssueCommentEvent_ratio,PullRequestEvent_ratio,PushEvent_ratio,WatchEvent_ratio,ForkEvent_ratio,stargazers_count,subscribers_count,subscribers_to_stars_ratio,primary_language_ratio,top2_ratio,top3_ratio,language_entropy,minor_lang_ratio,infra_ratio,markup_ratio,is_monolingual,compiled_ratio,num_tags,stable_tag_ratio,prerelease_tag_ratio,latest_tag_is_stable,latest_tag_is_prerelease,semver_tag_ratio,num_major_versions,num_minor_versions,repo_age_days,last_update_recency_days,last_push_recency_days,update_push_gap_days,repo_size,forks_count,open_issues_count,network_count,has_issues,has_projects,has_downloads,has_wiki,has_pages,has_discussions,archived,disabled,allow_forking,has_pull_requests,forks_to_stars_ratio,open_issues_to_stars_ratio,stars_per_repo_age_day,forks_per_repo_age_day,top1_contribution_ratio,top3_contribution_ratio,contribution_entropy,contributors_to_stars_ratio,tag_release_velocity,interaction_ratio,development_ratio,external_interest_event_ratio,stars_per_size,forks_per_size,issues_per_size,error,label
295,public-apis/public-apis,30.0,2581.0,0.320030995738086,0.7466098411468423,0.7459770114942528,12.5,0.0,0.0,0.0,0.0,0.0,30.0,4.0,WatchEvent,0.7333333333333333,0.8685006460951055,0.0,1.0,1.0,1.297377165861562,0.0,0.1,0.1,0.0,0.7333333333333333,0.0666666666666666,435191.0,4600.0,0.0105700715318101,0.9676794721617938,1.0,1.0,0.1427182550274961,0.0323205278382061,0.0323205278382061,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3708.198253872396,0.0036010946180555,0.5307885946180555,0.5271875,5362.0,47701.0,1329.0,47701.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1096093439432341,0.0030538315360381,117.35915131682522,12.863659581571952,0.320030995738086,0.6427741185586981,2.2117008022781275,6.893524912050111e-05,0.0,0.1,0.1,0.8,81.16206639313688,8.896120850428945,0.2478552778813875,,0
296,knockout/tko,22.0,2168.0,0.6448339483394834,0.9469557195571956,0.8732807782623282,6.0,30.0,1.0,1.0,0.0,10.680030048854166,30.0,7.0,PullRequestEvent,0.5333333333333333,1.434521286661633,0.0,1.0,1.0,3.481881989454948,0.0,0.1,0.5333333333333333,0.1666666666666666,0.0,0.0,312.0,27.0,0.0865384615384615,0.5897289839711516,0.9019064480537808,0.9686974611614748,1.0027517963835055,0.4102710160288483,0.0004113301319059,0.0741314006343642,0.0,0.0,30.0,0.1,0.9,1.0,0.0,1.0,1.0,2.0,3800.404138973264,1.819914436226852,1.8199491584490743,3.472222222222222e-05,13409.0,35.0,69.0,35.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.1121794871794871,0.2211538461538461,0.0820965319958452,0.0092095468585082,0.6448339483394834,0.8980627306273062,1.2126787846872884,0.0705128205128205,0.0078938973072928,0.1,0.7,0.0,0.0232679543590126,0.0026101871877097,0.0051457975986277,,0
297,drone/drone,30.0,3808.0,0.1008403361344537,0.4220063025210084,0.413690476190476,98.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0,WatchEvent,0.9,0.3887343902209295,0.0,0.0,0.0,41.87263739459145,0.0,0.0,0.0,0.0666666666666666,0.9,0.0333333333333333,35839.0,531.0,0.0148162616144423,0.5993710341400974,0.9510487005718248,0.984313297284911,0.8720954914226132,0.4006289658599026,0.0076358410540581,0.0004075654826172,0.0,0.5993710341400974,30.0,0.6,0.4,1.0,0.0,1.0,2.0,10.0,4480.860723992986,0.0121707522453703,0.5000064003935185,0.4878356481481481,59475.0,3120.0,92.0,3120.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.087056000446441,0.0025670359106001,7.998240116560177,0.6962947951580053,0.1008403361344537,0.2854516806722689,3.120899635345173,0.0008370769273696,0.0066951422611346,0.0,0.0666666666666666,0.9333333333333332,0.602589323245061,0.0524590163934426,0.0015468684321143,,0
298,request/request,30.0,1768.0,0.3523755656108597,0.8444570135746606,0.7842006033182503,10.5,0.0,0.0,0.0,0.0,0.0,5.0,3.0,WatchEvent,0.6,0.9502705392332348,0.0,0.0,1.0,0.2446084226833544,0.0,0.2,0.0,0.0,0.6,0.2,25559.0,412.0,0.0161195664932117,0.9902523809678224,1.0,1.0,0.0548385694489878,0.0097476190321775,0.0097476190321775,0.0,1.0,0.0,30.0,1.0,0.0,1.0,0.0,1.0,1.0,15.0,5592.131085199537,0.8273351995370372,640.1835504773148,639.3562152777778,2290.0,3151.0,143.0,3151.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1232833835439571,0.0055948980789545,4.570529483343139,0.5634703392939564,0.3523755656108597,0.7907239819004525,1.9708532459051913,0.0011737548417387,0.0053646811103835,0.2,0.0,0.8,11.16113537117904,1.3759825327510915,0.0624454148471615,,0
299,adobe-webplatform/Snap.svg,28.0,339.0,0.7374631268436578,0.887905604719764,0.8406026127265065,1.5,0.0,0.0,0.0,0.0,0.0,10.0,1.0,WatchEvent,1.0,-0.0,0.0,0.0,0.0,0.3517941092402142,0.0,0.0,0.0,0.0,1.0,0.0,14013.0,388.0,0.0276885748947405,0.99465244822491,1.0,1.0,0.0333068940424072,0.0053475517750901,0.0,0.0053475517750901,1.0,0.0,7.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,4656.351320661991,0.6832882545833333,1524.9209850138425,1524.2376967592593,3624.0,1122.0,267.0,1122.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0800685078141725,0.0190537358167415,3.0094378698350397,0.2409611995971537,0.7374631268436578,0.8466076696165191,1.281276774669641,0.0019981445800328,0.0015033229921391,0.0,0.0,1.0,3.866721854304635,0.3096026490066225,0.0736754966887417,,0
300,githubtraining/hellogitworld,2.0,14.0,0.9285714285714286,1.0,0.4285714285714286,7.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,ForkEvent,0.9375,0.2337916587064593,0.0,0.0,0.0,0.8241876171534048,0.0,0.0,0.0,0.0,0.0625,0.9375,61.0,0.0,0.0,0.4992248062015504,0.9674418604651164,1.0,0.8136076375636764,0.5007751937984496,0.0325581395348837,0.0,0.0,0.4992248062015504,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4795.416178722511,2.3726833521412036,2327.347949555845,2324.9752662037035,634.0,2129.0,5.0,2129.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,34.90163934426229,0.081967213114754,0.012720480918773,0.4439656373125866,0.9285714285714286,1.0,0.2573186405438316,0.0327868852459016,0.0004170649481564,0.0,0.0,1.0,0.0962145110410094,3.358044164037855,0.0078864353312302,,0
301,ethereum/EIPs,30.0,3697.0,0.1449824181769002,0.4176359210170408,0.3857992967270758,79.0,30.0,1.0,1.0,0.0,0.010530684849537,30.0,7.0,PullRequestEvent,0.5333333333333333,1.4694044962459365,1.0,1.0,1.0,14.398880087104336,0.0666666666666666,0.1666666666666666,0.5333333333333333,0.0666666666666666,0.0333333333333333,0.0666666666666666,13851.0,974.0,0.0703198325030683,0.4361968949019477,0.7721811931753886,0.9361134145504398,1.2791604116556217,0.5638031050980523,0.0006094065660079,0.0386996358401555,0.0,0.4361968949019477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3854.61104002132,0.2894312250231481,0.2895006694675926,6.944444444444444e-05,113019.0,5996.0,476.0,5996.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.432892931918273,0.0343657497653599,3.593358669867968,1.5555395700330903,0.1449824181769002,0.3018663781444414,3.13876379207763,0.0021659085986571,0.0,0.2333333333333333,0.6,0.1,0.1225546147108008,0.0530530264822728,0.0042116812217414,,0
302,sindresorhus/awesome,30.0,493.0,0.7302231237322515,0.8397565922920892,0.788708586883029,3.0,4.0,1.0,4.0,0.0,2666.7524569979164,30.0,2.0,WatchEvent,0.9333333333333332,0.2449300267946353,0.0,0.0,0.0,559.3439792835563,0.0,0.0,0.0,0.0,0.9333333333333332,0.0666666666666666,466783.0,8192.0,0.0175499107722432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4326.620014928322,0.0002232616550925,10.574795020914353,10.57457175925926,1561.0,34997.0,76.0,34997.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0749748812617426,0.0001628165550159,107.88629423840229,8.088762100293636,0.7302231237322515,0.8133874239350912,1.4073740357281497,6.426969276944533e-05,0.0,0.0,0.0,1.0,299.0281870595772,22.41960281870596,0.0486867392696989,,0
303,Lasagne/Lasagne,30.0,1079.0,0.35032437442076,0.8202038924930491,0.7869941303676242,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3863.0,210.0,0.0543618949003365,1.0,1.0,1.0,-0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4264.5758847840625,5.464912561840277,1512.0989056173958,1506.6339930555555,2263.0,933.0,139.0,933.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2415221330572094,0.0359823971006989,0.9058345083474408,0.2187790826529025,0.35032437442076,0.6997219647822057,2.057565219356928,0.0077659849857623,0.0002344899063803,0.0,0.0,0.0,1.7070260715863896,0.4122845779938135,0.0614228899690676,,0
304,twitter/scalding,30.0,2891.0,0.3967485299204427,0.7488758215150467,0.7029055690072639,27.5,1.0,1.0,1.0,0.0,3464.9993699907636,2.0,1.0,WatchEvent,1.0,-0.0,0.0,0.0,0.0,0.3917621133389558,0.0,0.0,0.0,0.0,1.0,0.0,3523.0,312.0,0.088560885608856,0.9044291791925286,0.9686418954303476,0.9864402346458888,0.4061530433972575,0.0955708208074714,0.0084496152043744,0.0,0.0,0.064212716237819,30.0,0.2,0.5333333333333333,0.0,1.0,0.7333333333333333,1.0,3.0,5239.540631695695,5.036858547546297,1083.4178191956944,1078.3809606481482,19978.0,699.0,317.0,699.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1984104456429179,0.0899801305705364,0.672387189560721,0.1334086419253318,0.3967485299204427,0.6461432030439295,2.286354847205126,0.0085154697700823,0.0057256927864949,0.0,0.0,1.0,0.1763439783762138,0.0349884873360696,0.0158674541996195,,0
305,apache/ambari,30.0,11756.0,0.149285471248724,0.5007655665192242,0.5177498015197912,175.0,0.0,0.0,0.0,0.0,0.0,29.0,8.0,IssueCommentEvent,0.2413793103448276,1.881073320770874,0.0,1.0,1.0,0.9747755051862756,0.0,0.2413793103448276,0.2068965517241379,0.0344827586206896,0.1034482758620689,0.1034482758620689,2301.0,195.0,0.0847457627118644,0.4469494528436948,0.6915377469251209,0.8340579681105936,1.5930474209358736,0.5530505471563052,0.0066826982962196,0.0722146154965483,0.0,0.4487702171323645,30.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,5348.930741108264,7.382141571226851,0.4387503675231481,6.943391203703704,377209.0,1745.0,140.0,1745.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7583659278574533,0.0608431116905693,0.4301794342311055,0.3262334257858666,0.149285471248724,0.3610922082340932,2.941885799782855,0.0130378096479791,0.0056085975779805,0.2413793103448276,0.2413793103448276,0.2068965517241379,0.0061000665413603,0.0046260826226309,0.0003711470298958,,0
306,hapijs/boom,30.0,233.0,0.3733905579399141,0.7553648068669528,0.7140200286123033,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2923.0,44.0,0.0150530277112555,0.7503122298011337,1.0,1.0,0.5619918650836615,0.2496877701988663,0.0,0.0,0.0,0.0,30.0,1.0,0.0,1.0,0.0,1.0,4.0,8.0,4871.383104600741,15.966866174814816,569.611275897037,553.6444097222222,3537.0,190.0,7.0,190.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0650017105713308,0.0023947998631542,0.6000349258454432,0.0390032965824954,0.3733905579399141,0.6866952789699571,2.171709156759479,0.0102634279849469,0.0061584152498677,0.0,0.0,0.0,0.8264065592309867,0.0537178399773819,0.0019790783149561,,0
307,angular/angular.js,30.0,6269.0,0.2298612218854681,0.6351890253628968,0.6542085393736374,61.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,WatchEvent,0.7692307692307693,0.5402041423888608,0.0,0.0,0.0,0.9002254170214898,0.0,0.0,0.0,0.0,0.7692307692307693,0.2307692307692307,58644.0,4.0,6.82081713389264e-05,0.9817233809475638,0.99388459320397,0.9984350507138676,0.1073792720736968,0.0182766190524361,0.0045504575098976,0.012685455857046,1.0,0.0,30.0,0.8666666666666667,0.1333333333333333,1.0,0.0,1.0,1.0,4.0,5974.165319671679,0.7817201346412036,763.4509793939004,762.6692592592592,101796.0,27132.0,461.0,27132.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.4626560261919378,0.0078609917468112,9.816266685153757,4.541554936593543,0.2298612218854681,0.4826926144520657,2.6167856381730292,0.0005115612850419,0.0050216219997717,0.0,0.0,1.0,0.5760933631969822,0.2665330661322645,0.0045286651734842,,0
308,gulpjs/gulp-util,30.0,110.0,0.2272727272727272,0.6545454545454545,0.5915151515151513,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824.0,5.0,0.0060679611650485,1.0,1.0,1.0,-0.0,0.0,0.0,0.0,1.0,0.0,13.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,4696.905574237847,37.71070155266204,2022.750921460069,1985.0402199074072,140.0,99.0,0.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.1201456310679611,0.0,0.175434653083275,0.0210777071058789,0.2272727272727272,0.5,2.695436446067764,0.0364077669902912,0.002767779720974,0.0,0.0,0.0,5.885714285714286,0.7071428571428572,0.0,,0
309,gruntjs/grunt-contrib-watch,30.0,251.0,0.7569721115537849,0.8764940239043825,0.8288180610889773,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,WatchEvent,0.5,0.6931471805599453,1.0,0.0,0.0,0.1095277755593332,0.5,0.0,0.0,0.0,0.5,0.0,1968.0,47.0,0.0238821138211382,1.0,1.0,1.0,-0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.92,0.08,1.0,0.0,1.0,2.0,8.0,4988.347794008148,3.968858822962962,1143.320571785926,1139.351712962963,417.0,354.0,126.0,354.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1798780487804878,0.0640243902439024,0.3945194042658265,0.0709653806453773,0.7569721115537849,0.8406374501992032,1.2561210224908146,0.0152439024390243,0.0050116794241085,0.5,0.0,0.5,4.719424460431655,0.8489208633093526,0.302158273381295,,0
310,ossu/computer-science,30.0,843.0,0.3179122182680901,0.833926453143535,0.7604191379992091,4.5,30.0,1.0,1.0,0.0,25.0661146003125,29.0,2.0,WatchEvent,0.7586206896551724,0.5526646224944003,0.0,0.0,0.0,41.913683506189365,0.0,0.0,0.0,0.0,0.7586206896551724,0.2413793103448276,203834.0,5949.0,0.0291855137023264,1.0,1.0,1.0,-0.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,4395.178973517708,0.0046332399305555,24.99508462881944,24.99045138888889,1784.0,25375.0,22.0,25375.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1244885544119234,0.000107930963431,46.37672350171717,5.773371267090247,0.3179122182680901,0.7259786476868327,2.1123933024561987,0.0001471785864968,0.0011376101018897,0.0,0.0,1.0,114.2567264573991,14.22365470852018,0.0123318385650224,,0
311,apache/mahout,30.0,4481.0,0.2166927025217585,0.5844677527337648,0.6035036822137914,53.0,0.0,0.0,0.0,0.0,0.0,30.0,8.0,PullRequestEvent,0.3333333333333333,1.7288517979642968,1.0,1.0,0.0,13.072093199182996,0.2333333333333333,0.0,0.3333333333333333,0.2,0.0333333333333333,0.0333333333333333,2289.0,217.0,0.0948012232415902,0.5078703197013364,0.9113664830420878,0.963600379409726,1.042751985118502,0.4921296802986636,0.0041911398100519,0.0063581530529106,0.0,0.5100744226770275,30.0,0.0,0.3,0.0,1.0,0.0,0.0,0.0,4375.930478866262,0.1761385884837963,2.115930255150463,1.9397916666666664,90625.0,992.0,71.0,992.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.4333770205329838,0.0310179117518567,0.5230887490084544,0.2266946435196097,0.2166927025217585,0.4208881945994198,2.745336618612664,0.0131061598951507,0.0068556847838591,0.2333333333333333,0.5333333333333333,0.0666666666666666,0.0252579310344827,0.0109462068965517,0.000783448275862,,0
312,leachim6/hello-world,30.0,1083.0,0.3961218836565097,0.8328716528162512,0.7701138811942134,6.0,0.0,0.0,0.0,0.0,0.0,28.0,3.0,WatchEvent,0.7142857142857143,0.7059182060870963,1.0,0.0,0.0,3.3345371041684473,0.0357142857142857,0.0,0.0,0.0,0.7142857142857143,0.25,11812.0,132.0,0.0111750761937013,0.3558874480717157,0.4406377718351077,0.4802462283667188,3.4695855967033866,0.6441125519282843,0.0100072321173284,0.0162133979178229,0.0,0.057133726895067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6514.182450166423,0.0063390553125,116.22764692568288,116.22130787037035,5240.0,2095.0,106.0,2095.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1773620047409414,0.0089739248222146,1.813274357938944,0.3216059752693945,0.3961218836565097,0.7876269621421976,1.9859243077403352,0.002539790044023,0.0,0.0357142857142857,0.0,0.9642857142857144,2.2541984732824427,0.3998091603053435,0.0202290076335877,,0
313,meteor/meteor,30.0,27932.0,0.1423814979235285,0.4615136760704568,0.4804071793403026,564.5,30.0,1.0,30.0,0.0,12.268962790173612,30.0,7.0,IssueCommentEvent,0.3333333333333333,1.62837975496258,1.0,1.0,1.0,59.47273019296515,0.0666666666666666,0.3333333333333333,0.2666666666666666,0.2,0.0,0.0,44781.0,1488.0,0.0332283781067863,0.910907637696932,0.9502185761172663,0.9595053181190624,0.4730254117324078,0.0890923623030679,0.0092867420017961,0.0103752593330027,0.0,0.0148644619861476,30.0,0.9666666666666668,0.0,0.0,0.0,0.9666666666666668,1.0,5.0,5231.107504586957,0.5237314388078703,0.3649930128819444,0.1587384259259259,146493.0,5257.0,378.0,5257.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.1173935374377526,0.0084410799222884,8.56051992047776,1.0049497157712328,0.1423814979235285,0.325862809680653,3.017758312503779,0.0006699269779594,0.0057349232400869,0.4,0.4666666666666667,0.0,0.3056869611517274,0.0358856737181981,0.0025803280702832,,0
314,googlearchive/chromedeveditor,30.0,6203.0,0.3359664678381428,0.8931162340802837,0.8450051050566929,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2915.0,0.0,0.0,0.8256917102880362,0.8900816568011797,0.9206416420655156,0.7642536493914078,0.1743082897119638,0.0127360384088285,0.0949499317774794,0.0,0.0431859066187357,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4622.441289065671,17.771983510115742,3620.905039065671,3603.133055555555,64418.0,408.0,757.0,408.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.1399656946826758,0.2596912521440823,0.6306191507119842,0.0882650475096019,0.3359664678381428,0.7849427696275996,1.8069996651851763,0.0102915951972555,0.0010816795037941,0.0,0.0,0.0,0.0452513272687758,0.0063336334564873,0.01175137383961,,0
315,vercel/nextjs-subscription-payments,30.0,153.0,0.5751633986928104,0.8235294117647058,0.7527233115468408,1.0,30.0,1.0,30.0,0.0,477.5518843080324,29.0,2.0,WatchEvent,0.5517241379310345,0.6877868229921127,0.0,0.0,0.0,1.497787034003878,0.0,0.0,0.0,0.0,0.5517241379310345,0.4482758620689655,7719.0,2.0,0.0002591009198082,0.8657247378730268,0.9713100587625304,0.99229461919576,0.4807848677950723,0.1342752621269731,0.0,0.0209845604332296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.9927177180325,0.307497810625,477.552648273588,477.24515046296295,1251.0,1745.0,0.0,1745.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.2260655525327115,0.0,3.836494999027259,0.8672993617440816,0.5751633986928104,0.7908496732026143,1.7441027875981725,0.0038865137971239,0.0,0.0,0.0,1.0,6.170263788968825,1.3948840927258193,0.0,,0
316,apache/incubator-mxnet,30.0,6509.0,0.1256721462590259,0.4873252419726532,0.4245250166436216,130.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,WatchEvent,0.6470588235294118,0.649248354870898,0.0,0.0,0.0,0.5829226059910696,0.0,0.0,0.0,0.0,0.6470588235294118,0.3529411764705882,20809.0,21.0,0.0010091787207458,0.4848512188500725,0.8316586769490858,0.9076334852151626,1.2459091113783096,0.5151487811499276,0.0094994091340098,0.0,0.0,0.4909366239133148,30.0,0.3,0.7,0.0,1.0,1.0,3.0,6.0,4033.508738872592,0.3782759096296296,933.2953360948148,932.9170601851852,101275.0,6712.0,2007.0,6712.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.3225527416021914,0.0964486520255658,5.159031837218793,1.6640598631079118,0.1256721462590259,0.3214011368873867,3.078367689063874,0.0014416838867797,0.0074376930711021,0.0,0.0,1.0,0.2054702542582078,0.0662749938286842,0.0198173290545544,,0
317,gulpjs/gulp,30.0,628.0,0.3121019108280254,0.7834394904458599,0.7075371549893841,5.0,0.0,0.0,0.0,0.0,0.0,18.0,5.0,WatchEvent,0.6666666666666666,1.0797346179130656,0.0,1.0,1.0,0.7066665757887635,0.0,0.1111111111111111,0.1111111111111111,0.0,0.6666666666666666,0.0555555555555555,32972.0,1005.0,0.0304804076185854,1.0,1.0,1.0,-0.0,0.0,0.0,0.0,1.0,0.0,24.0,0.7083333333333334,0.125,1.0,0.0,0.8333333333333334,3.0,4.0,4698.964233858368,0.4954259879976851,95.9197083954051,95.4242824074074,1117.0,4157.0,34.0,4157.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.1260766711148853,0.0010311779691859,7.016865495961572,0.8846630433917342,0.3121019108280254,0.6576433121019108,2.2750416914769764,0.0009098629139876,0.0051075085497718,0.1111111111111111,0.1111111111111111,0.7222222222222222,29.5183527305282,3.7215756490599823,0.0304386750223813,,0
318,input-output-hk/essential-cardano,30.0,613.0,0.8254486133768353,0.8711256117455138,0.8275693311582382,3.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,PullRequestEvent,0.4,1.3321790402101223,0.0,1.0,1.0,0.8630213338074623,0.0,0.2,0.4,0.0,0.2,0.2,743.0,68.0,0.0915208613728129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1844.717821018426,6.11519370361111,205.76133953694443,199.64614583333332,1607.0,279.0,5.0,279.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3755047106325707,0.0067294751009421,0.4027716279893626,0.151242643619155,0.8254486133768353,0.8515497553017944,1.0358370760987732,0.0403768506056527,0.0,0.2,0.4,0.4,0.462352209085252,0.1736154324828873,0.0031113876789047,,0
319,apache/cordova-plugin-whitelist,30.0,93.0,0.2580645161290322,0.6236559139784946,0.5616487455197132,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.0,13.0,0.0294117647058823,0.5648383733055266,1.0,1.0,0.6847154263174069,0.4351616266944734,0.0,0.0,0.0,0.4351616266944734,21.0,0.5238095238095238,0.0,0.0,0.0,0.5238095238095238,1.0,4.0,4084.427041243484,79.1925736508912,1674.5376778175578,1595.3451041666667,130.0,195.0,0.0,195.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.4411764705882353,0.0,0.1082159126666079,0.0477423144117388,0.2580645161290322,0.5268817204301075,2.71598711762673,0.0678733031674208,0.0051414800135718,0.0,0.0,0.0,3.4,1.5,0.0,,0
320,prakhar1989/awesome-courses,30.0,405.0,0.7012345679012346,0.8098765432098766,0.7689711934156378,3.0,30.0,1.0,20.0,0.0,1280.646596189236,30.0,1.0,WatchEvent,1.0,-0.0,0.0,0.0,0.0,26.63159625184942,0.0,0.0,0.0,0.0,1.0,0.0,68425.0,2294.0,0.0335257581293386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4199.41675829581,0.0049064439583333,1107.6579041291436,1107.6529976851853,1401.0,8362.0,60.0,8362.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1222067957617829,0.0008768724881256,16.293929356552617,1.9912288970331455,0.7012345679012346,0.7728395061728395,1.5455342942748007,0.0004384362440628,0.0,0.0,0.0,1.0,48.8401142041399,5.968593861527481,0.0428265524625267,,0
